250	0.050973	
251	0.0477886	
252	0.047281	
253	0.0450202	
254	0.0460142	
255	0.0456658	
256	0.0473228	
257	0.0475393	
258	0.0473106	
259	0.0489653	
260	0.0499066	
261	0.0489614	
262	0.0504078	
263	0.0510407	
264	0.051226	
265	0.0521447	
266	0.0531384	
267	0.0532583	
268	0.0547728	
269	0.0567991	
270	0.0576685	
271	0.058818	
272	0.0599905	
273	0.0590982	
274	0.0600243	
275	0.0597737	
276	0.0622019	
277	0.0633031	
278	0.0644869	
279	0.0653075	
280	0.0684412	
281	0.0707978	
282	0.0750028	
283	0.0825138	
284	0.0919482	
285	0.109958	
286	0.143573	
287	0.201305	
288	0.320483	
289	0.576858	
290	1.08592	
291	2.21721	
292	4.40164	
293	7.70716	
294	12.5065	
295	18.3897	
296	24.1237	
297	29.9272	
298	34.9573	
299	38.5267	
300	40.7337	
301	40.8941	
302	38.6489	
303	33.7171	
304	26.8355	
305	19.4801	
306	12.6118	
307	7.31337	
308	4.09212	
309	2.16769	
310	1.19972	
311	0.717869	
312	0.452028	
313	0.300955	
314	0.209414	
315	0.157166	
316	0.118726	
317	0.0913513	
318	0.073712	
319	0.060954	
320	0.0513304	
321	0.0443851	
322	0.0375856	
323	0.0323405	
324	0.0275796	
325	0.0238826	
326	0.0206104	
327	0.0177622	
328	0.0155404	
329	0.0135093	
330	0.0118508	
331	0.010619	
332	0.00949734	
333	0.00874921	
334	0.00781353	
335	0.00745248	
336	0.00688226	
337	0.00640747	
338	0.00610757	
339	0.00571567	
340	0.00555099	
341	0.00513268	
342	0.00493935	
343	0.00489534	
344	0.0043996	
345	0.00429314	
346	0.00441477	
347	0.00419039	
348	0.00423245	
349	0.0041233	
350	0.00434948	
351	0.0044286	
352	0.00453107	
353	0.0045152	
354	0.0045788	
355	0.0045516	
356	0.00452015	
357	0.00421616	
358	0.00414912	
359	0.00400857	
360	0.00366136	
361	0.00327585	
362	0.00314279	
363	0.00276429	
364	0.00254277	
365	0.00216566	
366	0.00178038	
367	0.00159795	
368	0.0015884	
369	0.00144036	
370	0.0011918	
371	0.00118291	
372	0.000975555	
373	0.000702982	
374	0.000674389	
375	0.000364021	
376	0.000300236	
377	0.000350943	
378	0.000307936	
379	0.000261778	
380	0.000131325	
381	-0.000112335	
382	-6.64447e-05	
383	-0.000285033	
384	-9.23613e-05	
385	-0.000167035	
386	-0.000247078	
387	-0.000234154	
388	-0.000586941	
389	-0.000290826	
390	-0.00048694	
391	-0.000319779	
392	-0.00049939	
393	-0.000398148	
394	-0.000517711	
395	-0.000445419	
396	-0.000673433	
397	-0.000622102	
398	-0.000771084	
399	-0.00079895	
400	-0.000861879	
401	-0.000965812	
402	-0.00103425	
403	-0.000937881	
404	-0.00114651	
405	-0.00117584	
406	-0.00118103	
407	-0.00117529	
408	-0.00127436	
409	-0.00131672	
410	-0.00142167	
411	-0.00123539	
412	-0.0013579	
413	-0.0012222	
414	-0.00138072	
415	-0.00128439	
416	-0.00148552	
417	-0.0014011	
418	-0.00139993	
419	-0.00145359	
420	-0.0014482	
421	-0.00139368	
422	-0.00135542	
423	-0.00147074	
424	-0.00146543	
425	-0.00143325	
426	-0.00152504	
427	-0.00149656	
428	-0.00145416	
429	-0.00144072	
430	-0.00161576	
431	-0.00164229	
432	-0.00158407	
433	-0.00176937	
434	-0.00176014	
435	-0.00178136	
436	-0.00165571	
437	-0.0017094	
438	-0.00170228	
439	-0.00164493	
440	-0.004693	
441	-0.00457304	
442	-0.00476492	
443	-0.00481613	
444	-0.0048383	
445	-0.00473382	
446	-0.00479167	
447	-0.00470746	
448	-0.00458624	
449	-0.00437719	
450	-0.00420219	
451	-0.00423877	
452	-0.00432818	
453	-0.00412675	
454	-0.00428596	
455	-0.00414144	
456	-0.00405752	
457	-0.00406689	
458	-0.00401748	
459	-0.00391924	
460	-0.00384741	
461	-0.00363006	
462	-0.00357676	
463	-0.00354325	
464	-0.00337541	
465	-0.00336747	
466	-0.00319559	
467	-0.00305969	
468	-0.00302163	
469	-0.00301739	
470	-0.00303281	
471	-0.00303507	
472	-0.00309778	
473	-0.00323397	
474	-0.00337623	
475	-0.00344648	
476	-0.00352053	
477	-0.00370316	
478	-0.00378987	
479	-0.00386977	
480	-0.00379973	
481	-0.00387871	
482	-0.00384026	
483	-0.00387821	
484	-0.00389491	
485	-0.00396971	
486	-0.00398296	
487	-0.00413652	
488	-0.00429433	
489	-0.00428464	
490	-0.00438923	
491	-0.0044457	
492	-0.00416291	
493	-0.00417776	
494	-0.00407063	
